"EnsemblID" "Coef.GroupTAD" "p.value.lfc0.5" "FDR.lfc0.5" "B.lfc0.5" "Exp.NAD1" "Exp.TAD1"
"ENSG00000113407" 1.08637138577969 8.46648443643489e-23 6.51549784290879e-22 Inf 5.58902376544532 6.67539515122501
"ENSG00000113441" -0.00570585154201073 1 1 -Inf 6.05160165731228 6.04589580577027
"ENSG00000113448" -0.338388841618403 0.958483748986992 1 -Inf 6.54613941292701 6.2077505713086
"ENSG00000113456" 0.462527499836879 0.784994682696956 1 -Inf 5.10836938887988 5.57089688871676
"ENSG00000113460" 1.12472132284955 1.91545733470629e-38 2.46495569045654e-37 Inf 4.5834512080527 5.70817253090224
"ENSG00000113494" 0.885717583189452 0.0206663232893536 0.0511656317821526 2.92016619801537 1.55563859004468 2.44135617323414
"ENSG00000113504" 1.30636003526194 2.41709792239663e-18 1.56124952885908e-17 Inf 5.6462479360479 6.95260797130985
"ENSG00000113522" 0.560749445547197 0.102042329978063 0.228235548557811 1.21830118537999 5.15561418497786 5.71636363052506
"ENSG00000113532" 0.655163879234382 0.0839480499426297 0.190412971326653 1.44732902975692 4.26132324882976 4.91648712806414
"ENSG00000113552" 0.506106092357436 0.44077928968207 0.864182744656592 -1.85047398502112 5.20427103948108 5.71037713183851
"ENSG00000113555" -1.48942211723351 8.62527431676091e-62 2.16180347931685e-60 Inf 5.46967349871283 3.98025138147932
"ENSG00000113558" 0.0261066641564725 1 1 -Inf 7.82025047503727 7.84635713919374
"ENSG00000113569" 1.61312827389851 1.88158271342378e-70 5.77430444618801e-69 Inf 3.84777052135171 5.46089879525022
"ENSG00000113575" 0.11651731179878 1 1 -Inf 6.96026688232716 7.07678419412594
"ENSG00000113578" 0.0783842460720852 0.999993236677841 1 -Inf 1.55969872230273 1.63808296837482
"ENSG00000113580" -0.357572517037189 0.983471350283204 1 -Inf 7.33529766034165 6.97772514330446
"ENSG00000113583" 0.232646107388654 0.999999999160825 1 -Inf 6.54902708716568 6.78167319455433
"ENSG00000113593" 0.202832860065361 0.999999999999971 1 -Inf 4.44646513362976 4.64929799369512
"ENSG00000113594" -2.26757168335806 6.54133013249031e-44 1.01221922242639e-42 Inf 7.81965346488171 5.55208178152365
"ENSG00000113595" 0.0368196618421561 1 1 -Inf 3.54334237860774 3.5801620404499
"ENSG00000113597" 0.17173489408486 0.999999999995012 1 -Inf 4.1278842339747 4.29961912805956
"ENSG00000113615" 0.914203104160065 6.76574088168092e-20 4.62578766879824e-19 Inf 4.78971849767683 5.70392160183689
"ENSG00000113621" -0.0661670189627566 1 1 -Inf 5.73883790600049 5.67267088703773
"ENSG00000113638" 0.288425682014869 0.999991207352997 1 -Inf 3.68543973125052 3.97386541326539
"ENSG00000113643" 0.873287879882775 1.91586433862848e-20 1.34888928444032e-19 Inf 4.95101807940152 5.82430595928429
"ENSG00000113645" -0.373605872782802 0.970192184048314 1 -Inf 6.38580413722403 6.01219826444122
"ENSG00000113648" 0.390555260221461 0.997630588210578 1 -Inf 7.24816313885066 7.63871839907212
"ENSG00000113649" 1.09514988212544 1.75671422781555e-49 3.19563010799279e-48 Inf 4.83633810530049 5.93148798742593
"ENSG00000113657" 0.274542933142719 0.981424267228202 1 -Inf 7.18829319101573 7.46283612415845
"ENSG00000113658" 0.400435296083184 0.977617133724533 1 -Inf 6.02438168402457 6.42481698010776
"ENSG00000113712" 0.292428994146499 0.999997387315979 1 -Inf 6.36997928634185 6.66240828048835
"ENSG00000113716" 0.617706351967662 0.00273806932260929 0.00739956056114134 4.8989075910509 5.18397449269695 5.80168084466461
"ENSG00000113719" 0.50519277994586 0.472773760652925 0.918985142915042 -2.4286373969924 7.74740870712023 8.25260148706609
"ENSG00000113721" -0.137675414095981 1 1 -Inf 6.45927698998776 6.32160157589178
"ENSG00000113732" 0.113212243234533 1 1 -Inf 7.50770959463632 7.62092183787085
"ENSG00000113734" 0.398379151265376 0.997109817881653 1 -Inf 3.39390568757307 3.79228483883845
"ENSG00000113739" 0.320704021227327 0.957523019179517 1 -Inf 3.4364068392742 3.75711086050152
"ENSG00000113742" -0.449871761403797 0.78687646167924 1 -Inf 6.28576383314735 5.83589207174355
"ENSG00000113749" -0.328073212692326 0.952304011931609 1 -Inf 0.195581481355523 -0.132491731336803
"ENSG00000113758" 1.2694492263151 3.94245140170352e-20 2.73266260778078e-19 Inf 4.98456816525197 6.25401739156707
"ENSG00000113761" 0.456880240786452 0.865344895103027 1 -Inf 2.81347411057826 3.27035435136471
"ENSG00000113763" 0.230935968270754 0.993117367444331 1 -Inf -1.63228356471149 -1.40134759644074
"ENSG00000113790" 0.411073717136483 0.89659812002612 1 -Inf 3.01231028514724 3.42338400228373
"ENSG00000113805" 0.368891909667812 0.803480289333057 1 -Inf 1.27615057354292 1.64504248321073
"ENSG00000113810" 0.92604578724656 3.92918737165538e-09 1.60464435915572e-08 17.947778577291 4.8066211727037 5.73266695995026
"ENSG00000113811" -0.013870951576629 1 1 -Inf 5.97743601858167 5.96356506700504
"ENSG00000113812" 0.149831957770726 1 1 -Inf 4.33947279199097 4.4893047497617
"ENSG00000113838" 0.162716135429324 1 1 -Inf 3.33315017801409 3.49586631344341
"ENSG00000113845" 0.422825891821676 0.975183789586825 1 -Inf 5.34693452268766 5.76976041450934
"ENSG00000113851" -0.641701053059651 0.000336209657204773 0.000986879427493158 6.91997531987391 5.46533208281965 4.82363102976
"ENSG00000113916" -0.227872156360923 0.999999911158676 1 -Inf 6.29890227703759 6.07103012067667
"ENSG00000113924" 2.21328993514527 5.64373966763436e-20 3.88509626914789e-19 Inf 0.247726932587168 2.46101686773244
"ENSG00000113946" -0.0482014465328131 0.999632816160788 1 -Inf -0.35112287488121 -0.399324321414023
"ENSG00000113966" -0.502705472689645 0.47383960914436 0.92061053304115 -2.45067137130936 2.28355915391487 1.78085368122523
"ENSG00000113971" 0.103697489347559 1 1 -Inf 2.69741214946788 2.80110963881544
"ENSG00000114013" -0.803763596330028 1.22649542294393e-11 5.78455760126604e-11 23.57324342681 4.65782556693238 3.85406197060235
"ENSG00000114019" -0.840526823650353 2.39181696053316e-06 8.16233356551804e-06 11.7159722913422 6.56963714021114 5.72911031656079
"ENSG00000114021" 0.723020534414232 2.57066711120881e-08 1.00316403809762e-07 16.1149365071738 4.62762065890341 5.35064119331764
"ENSG00000114023" 0.715861580775637 1.66483702637977e-05 5.36984741130612e-05 9.83207227196382 4.57749047821753 5.29335205899317
"ENSG00000114026" 0.134090056623777 0.999999999999631 1 -Inf 3.50052774447666 3.63461780110044
"ENSG00000114030" 0.42244975857451 0.97092260373612 1 -Inf 4.88767330291429 5.3101230614888
"ENSG00000114054" 0.882411557309771 2.31413217823708e-13 1.19640871694299e-12 27.4517238515857 4.20725742560099 5.08966898291076
"ENSG00000114062" 0.192639840698758 0.999999999921378 1 -Inf 6.27721950550606 6.46985934620482
"ENSG00000114098" 0.0959347657405295 1 1 -Inf 4.7358770108643 4.83181177660483
"ENSG00000114107" 0.736118373963484 0.000193243559250835 0.00057700368159552 7.45708474068275 3.69664169286509 4.43276006682857
"ENSG00000114113" -3.7697181772144 1.63698399153088e-90 7.89089093855211e-89 Inf 1.67584748759093 -2.09387068962347
"ENSG00000114115" -0.643138360818201 0.0619367743183243 0.143415631905614 1.78720588490482 4.18334478816578 3.54020642734758
"ENSG00000114120" -0.093807104380922 0.999999999999983 1 -Inf 6.23508693062381 6.14127982624289
"ENSG00000114125" 0.341229642743532 0.999998274649725 1 -Inf 5.81921173703201 6.16044137977554
"ENSG00000114126" 0.440028337559191 0.874734497601411 1 -Inf 5.28505947123147 5.72508780879066
"ENSG00000114127" 0.267313333520324 0.999999999442012 1 -Inf 5.30535437192543 5.57266770544575
"ENSG00000114166" -1.09246910120381 7.72362621050698e-26 6.62623177368334e-25 Inf 5.11304899035296 4.02057988914916
"ENSG00000114204" -0.961886541035648 2.6132269149048e-05 8.2930966555891e-05 9.39741909008251 -0.777799343088786 -1.73968588412443
"ENSG00000114209" 0.527833799133458 0.268528348359932 0.554804022035461 -0.220100352798608 4.95548603733291 5.48331983646637
"ENSG00000114248" 0.00678281208096655 0.999267655521476 1 -Inf 0.949860472986873 0.956643285067839
"ENSG00000114251" -0.0892655175515804 0.999950684579516 1 -Inf 4.53636545486532 4.44709993731374
"ENSG00000114268" 0.625240360569363 0.0808375352925554 0.183834743400346 1.49057963445085 2.03531543058759 2.66055579115696
"ENSG00000114270" 2.16648230566158 2.59481939916453e-31 2.69552789367474e-30 Inf 0.529156276082815 2.6956385817444
"ENSG00000114279" 0.118331014035426 0.994908893695332 1 -Inf 1.22800643527875 1.34633744931418
"ENSG00000114302" 0.17942089531216 0.999999999999982 1 -Inf 5.69328449879948 5.87270539411164
"ENSG00000114315" 0.502719882989645 0.479672845493599 0.930416275911111 -2.59310140381127 6.10982183963927 6.61254172262892
"ENSG00000114316" 0.0888206586767367 1 1 -Inf 5.73759583848263 5.82641649715937
"ENSG00000114331" 0.224017636709667 0.999999998450895 1 -Inf 5.80468276605355 6.02870040276321
"ENSG00000114346" 2.57770709960804 2.22614938694758e-129 2.24863461442378e-127 Inf 3.14542260088366 5.7231297004917
"ENSG00000114353" -0.688012284276309 2.75096567607016e-07 1.00266837814481e-06 13.8128447309929 8.69064773894926 8.00263545467296
"ENSG00000114354" 1.09912817935017 2.02172154071045e-31 2.10671978692695e-30 Inf 6.2085545791583 7.30768275850846
"ENSG00000114374" 0.631494813167526 0.0973968036813306 0.218696732662916 1.27327739315957 -0.553443160343712 0.0780516528238142
"ENSG00000114378" -2.31085687880987 5.30128369733515e-43 7.94046971685051e-42 Inf 5.96637559953684 3.65551872072697
"ENSG00000114383" -0.0447918242646113 1 1 -Inf 4.60783593514553 4.56304411088092
"ENSG00000114388" 0.467900498378268 0.939102061059047 1 -Inf 5.4156448252537 5.88354532363197
"ENSG00000114391" 0.416945586509246 0.993574022093799 1 -Inf 7.89940892564622 8.31635451215547
"ENSG00000114395" 0.366386312472596 0.999993818757673 1 -Inf 4.56206726568149 4.92845357815408
"ENSG00000114405" 0.874900128656911 1.32462303971914e-05 4.30079917967927e-05 10.0540815948837 3.03654049343039 3.9114406220873
"ENSG00000114416" 0.7794051381936 3.11980147957698e-08 1.20947212229464e-07 15.9279115280271 6.01432156803414 6.79372670622775
"ENSG00000114423" 1.20098575792409 1.32588962962124e-24 1.08693749775761e-23 Inf 4.6756769359647 5.87666269388878
"ENSG00000114439" 0.318641583972391 0.999835722252421 1 -Inf 6.28239021572846 6.60103179970085
"ENSG00000114446" -1.34176612549762 1.29773827865933e-18 8.45570085553687e-18 Inf 7.93997884327364 6.59821271777602
"ENSG00000114450" -0.558620485565491 0.199122254169366 0.422835033917012 0.311146016495513 5.29954390882657 4.74092342326108
"ENSG00000114473" -0.198439470052746 0.999999520232484 1 -Inf 3.66712764746756 3.46868817741481
"ENSG00000114480" 0.528471142943482 0.324851564199593 0.658847875287662 -0.658164174775452 5.1932070256312 5.72167816857468
"ENSG00000114491" 0.473528583243033 0.792518455658703 1 -Inf 4.56169186054698 5.03522044379001
"ENSG00000114503" 0.5477623557459 0.0649032077247615 0.149904559172174 1.73534980710422 6.16577841131288 6.71354076705878
"ENSG00000114520" 0.0310184279396394 1 1 -Inf 5.32826647019272 5.35928489813236
"ENSG00000114529" 0.0927216350984036 0.999995798791714 1 -Inf 3.22685603810047 3.31957767319887
"ENSG00000114541" -0.670326005301343 0.00216282125088151 0.0058980965898751 5.12721003294748 5.83008164159638 5.15975563629504
"ENSG00000114544" 0.336452340276672 0.999837075656638 1 -Inf 4.81364854654699 5.15010088682366
"ENSG00000114554" -0.0848686105516312 0.999999999703965 1 -Inf 6.03413771461497 5.94926910406334
"ENSG00000114573" 0.128181704041893 1 1 -Inf 6.60423224348001 6.7324139475219
"ENSG00000114626" -0.618509429534814 0.00104578409760225 0.00292735080711638 5.8307257824686 5.60969634452332 4.9911869149885
"ENSG00000114631" 2.69831177232703 1.24142010164438e-31 1.30171024846915e-30 Inf 1.87701476593162 4.57532653825865
"ENSG00000114648" -0.0213911210863246 1 1 -Inf 4.11415286740862 4.0927617463223
"ENSG00000114650" 0.0780580224535438 1 1 -Inf 6.06449235402477 6.14255037647831
"ENSG00000114654" -3.00197489237868 6.46984552562891e-118 5.10001431022222e-116 Inf 3.71600145273883 0.714026560360145
"ENSG00000114656" 0.684372160253291 0.0479485471551521 0.112977815773733 2.06067851354598 -0.522292603407411 0.16207955684588
"ENSG00000114670" 0.420300997177468 0.909630557596235 1 -Inf 3.15345378497852 3.57375478215598
"ENSG00000114686" 1.38906151473572 8.59402574541721e-81 3.42076260413131e-79 Inf 5.41213344239018 6.80119495712589
"ENSG00000114698" -1.66493586592236 2.4964781794752e-47 4.24190261078876e-46 Inf 6.06396020734114 4.39902434141877
"ENSG00000114735" 0.286615373959696 0.999998609211689 1 -Inf 4.03627963462466 4.32289500858436
"ENSG00000114737" -0.216146727601076 0.999999661307088 1 -Inf 5.82980019331289 5.61365346571182
"ENSG00000114738" -0.0817996171871045 0.999999999999987 1 -Inf 5.55470377640888 5.47290415922177
"ENSG00000114739" 0.775551188569005 8.0015913906607e-08 3.02160414322132e-07 15.0123074850693 2.79256731945775 3.56811850802675
"ENSG00000114742" -0.129263445399392 1 1 -Inf 5.17716928212812 5.04790583672873
"ENSG00000114744" -0.310444490239664 0.999999754346006 1 -Inf 5.46902066737367 5.158576177134
"ENSG00000114745" -0.311639736302866 0.999999997152699 1 -Inf 5.72829868215559 5.41665894585273
"ENSG00000114767" 0.415704942220472 0.988586782105784 1 -Inf 3.96184868995528 4.37755363217576
"ENSG00000114770" 1.02213520970155 1.33705457176543e-11 6.29270286749167e-11 23.4890458400034 4.16773838682591 5.18987359652747
"ENSG00000114771" -2.67309601493242 7.49644850436434e-26 6.43407819753321e-25 Inf 3.61561456525507 0.942518550322643
"ENSG00000114779" -0.143775036529362 0.999999999994583 1 -Inf 5.77721342899235 5.63343839246299
"ENSG00000114784" -0.116149897058398 1 1 -Inf 6.56177192490073 6.44562202784233
"ENSG00000114786" 0.702428453946756 0.00340960766752753 0.00913972782373612 4.68594292115611 -2.4646073133601 -1.76217885941334
"ENSG00000114790" -3.10760856635424 8.06986274024105e-108 5.38911332031845e-106 Inf 6.25753316026006 3.14992459390582
"ENSG00000114796" -0.0455725514391833 0.999999999999084 1 -Inf 5.89187797369243 5.84630542225324
"ENSG00000114805" 0.633513294304989 0.0719449141177929 0.165011948731373 1.62139952705813 4.20810917797056 4.84162247227555
"ENSG00000114812" -3.58640088940371 1.30711295325358e-109 8.99804023059937e-108 Inf 6.15599174489377 2.56959085549006
"ENSG00000114841" -0.256404180711068 0.999988148892685 1 -Inf 2.58667248499551 2.33026830428444
"ENSG00000114850" 0.713150485891662 8.11084755991032e-05 0.000249634277754949 8.29526393470752 7.64287711937426 8.35602760526593
"ENSG00000114853" -1.12459808841772 2.43910735028602e-44 3.81544722553302e-43 Inf 4.53282443067559 3.40822634225788
"ENSG00000114854" -2.66609302527033 3.5255945058063e-58 8.10846397725544e-57 Inf 6.77497550161216 4.10888247634183
"ENSG00000114857" 0.389500854919238 0.997440117044958 1 -Inf 5.84219860725038 6.23169946216962
"ENSG00000114859" 1.3061707695629 6.364383298593e-45 1.01130805284599e-43 Inf 1.47947909256142 2.78564986212431
"ENSG00000114861" -0.390855298250444 0.961445969608019 1 -Inf 6.93762879158996 6.54677349333951
"ENSG00000114867" 0.68343807868766 8.28210677327368e-06 2.72602960945758e-05 10.5100520092176 8.13902780316735 8.82246588185501
"ENSG00000114902" 0.382984315491074 0.999999399119959 1 -Inf 6.27521846435536 6.65820277984643
"ENSG00000114904" 0.421544893120187 0.967372166619709 1 -Inf 3.76213904616279 4.18368393928297
"ENSG00000114923" 1.10789197033547 4.55027025822835e-07 1.63330325822586e-06 13.3249044217294 0.617618747936409 1.72551071827188
"ENSG00000114933" 0.443994732407253 0.954624855313173 1 -Inf 3.76849870607852 4.21249343848578
"ENSG00000114942" 0.52417140496328 0.216885650753504 0.457174755221915 0.171721720967295 8.01981632799159 8.54398773295487
"ENSG00000114948" 0.122052019926842 0.999452860498985 1 -Inf 1.02138309912332 1.14343511905016
"ENSG00000114956" 0.620279175923652 0.000123943447723367 0.000375774848067481 7.88614455679368 4.65700672704167 5.27728590296532
"ENSG00000114978" 0.120631648039006 1 1 -Inf 7.39336330626311 7.51399495430211
"ENSG00000114982" -0.054430800068946 1 1 -Inf 5.81677473629554 5.76234393622659
"ENSG00000114988" 0.297521181186589 0.999987456591092 1 -Inf 4.39418673490346 4.69170791609005
"ENSG00000114993" 0.96554813564795 5.36778249345131e-18 3.41340701995776e-17 Inf 4.10566144524182 5.07120958088978
"ENSG00000114999" -0.183750387224219 0.999999999954403 1 -Inf 5.16423222868831 4.9804818414641
"ENSG00000115008" -2.25867994958871 5.63990252945894e-28 5.22431708500711e-27 Inf 2.83855205770539 0.579872108116681
"ENSG00000115020" 0.267431997451248 0.999999999624163 1 -Inf 4.88092322442848 5.14835522187973
"ENSG00000115041" 0.666950246444966 0.0548902681939655 0.128147419392207 1.91743903547344 -0.0597752846142133 0.607174961830752
"ENSG00000115042" 0.220662102705595 0.999999999923309 1 -Inf 3.73831589615436 3.95897799885995
"ENSG00000115053" 0.549374088519464 0.105444281980073 0.235216459003601 1.17908664850904 8.34891740628999 8.89829149480945
"ENSG00000115073" -0.0382184616860949 1 1 -Inf 5.94986773257233 5.91164927088624
"ENSG00000115084" 1.17354829964867 7.77335274500055e-31 7.95581280688677e-30 Inf 5.48366990365062 6.65721820329929
"ENSG00000115085" 0.158234909662171 0.999999999999993 1 -Inf 2.19254175190189 2.35077666156406
"ENSG00000115091" 0.497542551643139 0.526126019157901 1 -Inf 8.45998895418624 8.95753150582938
"ENSG00000115107" 0.872144491916621 4.49124954184884e-05 0.000140752427565799 8.86836728139967 4.75351370943706 5.62565820135368
"ENSG00000115109" -0.736617451134709 0.000377458652468872 0.00110200383054129 6.80952248078397 6.62603106431182 5.88941361317711
"ENSG00000115112" 0.303764570244005 0.920876735984014 1 -Inf 5.03843238976746 5.34219696001146
"ENSG00000115128" 0.592881614230818 0.000621554879316188 0.00177823436224519 6.3303545209927 5.57475235230267 6.16763396653349
"ENSG00000115129" 0.311679230047595 0.999181471819244 1 -Inf 5.09457974571395 5.40625897576155
"ENSG00000115137" -0.572597948909059 0.0324480604620359 0.0784034695693453 2.46423934412267 3.18980518653542 2.61720723762636
"ENSG00000115138" -1.13694458157516 0.000114618355226388 0.000348448814035938 7.96167070409065 1.78871302457019 0.651768442995032
"ENSG00000115145" 0.0484415230181233 1 1 -Inf 5.33353508395865 5.38197660697677
"ENSG00000115159" 1.0741567011974 4.97456156376991e-22 3.70621430664711e-21 Inf 5.47281771016814 6.54697441136555
"ENSG00000115163" 3.15558997052014 2.79960947517042e-189 1.22336847957393e-186 Inf -1.51976070953651 1.63582926098362
"ENSG00000115165" -0.432960312824222 0.865501934150597 1 -Inf 4.34398252802906 3.91102221520484
"ENSG00000115170" 0.720448435807969 2.34698620755649e-06 8.01235899424135e-06 11.734517321699 4.78024382565099 5.50069226145896
"ENSG00000115183" -0.0164364167547729 1 1 -Inf 6.08739656554535 6.07096014879057
"ENSG00000115194" 0.168771864488466 0.993307514138155 1 -Inf -1.60095610280949 -1.43218423832102
"ENSG00000115204" 0.352420927506021 0.999942538175068 1 -Inf 5.26718818897327 5.61960911647929
"ENSG00000115207" 0.664521120846796 4.59079058922487e-09 1.86687197317437e-08 17.7964164393338 5.33902393746705 6.00354505831385
"ENSG00000115211" 0.438607738722232 0.992600588562177 1 -Inf 5.31323485448707 5.7518425932093
"ENSG00000115216" 0.452793251303485 0.911410136214537 1 -Inf 6.310520949188 6.76331420049149
"ENSG00000115221" -0.52413336156494 0.435161131474698 0.854464077064535 -1.77005151279239 7.85773872127826 7.33360535971332
"ENSG00000115226" 0.856154901707978 1.01254179983565e-06 3.5532651394023e-06 12.5476400663303 4.43620870240887 5.29236360411684
"ENSG00000115232" -0.350557762240996 0.983519343546759 1 -Inf 4.35265775498089 4.0020999927399
"ENSG00000115233" 1.45079077773769 2.2037541961012e-67 6.27445652915443e-66 Inf 5.09091009814644 6.54170087588413
"ENSG00000115234" 0.0138141246336775 1 1 -Inf 6.87516621643135 6.88898034106502
"ENSG00000115239" 0.882642051727773 6.69559710145798e-16 3.85860657501167e-15 33.1814525081877 1.63213498681939 2.51477703854716
"ENSG00000115241" 0.841312249039479 1.343787650804e-26 1.18212146909458e-25 Inf 6.23333951245568 7.07465176149516
"ENSG00000115252" 0.623663991662802 0.0758210278118313 0.173190736368821 1.5631805224137 2.43579203691263 3.05945602857543
"ENSG00000115255" 1.06767934976587 2.73794173488007e-08 1.06533811097221e-07 16.0548033204726 3.02014594327997 4.08782529304585
"ENSG00000115257" 0.446163513695259 0.762747613555121 1 -Inf 1.21191351243367 1.65807702612893
"ENSG00000115266" -0.193519836112834 0.999999745497085 1 -Inf 0.535470585212332 0.341950749099498
"ENSG00000115267" 0.301182581857092 0.9973211728216 1 -Inf 4.96694889145767 5.26813147331477
"ENSG00000115268" 0.391345249487971 0.999868507756012 1 -Inf 7.58115043756998 7.97249568705795
"ENSG00000115271" -0.204176887116375 0.999998581556388 1 -Inf 5.38455959599729 5.18038270888091
"ENSG00000115274" 0.414278913774802 0.998260915634923 1 -Inf 4.35094283155817 4.76522174533297
"ENSG00000115275" 0.669882574147346 1.4199512682515e-08 5.61196233643796e-08 16.6957802363634 5.78542148429417 6.45530405844152
"ENSG00000115282" 0.290134589383795 0.999999999979699 1 -Inf 4.70232189566374 4.99245648504754
"ENSG00000115286" -0.195476565268112 0.999999999999764 1 -Inf 4.80796488342486 4.61248831815675
"ENSG00000115289" 0.497434658776137 0.550414486376511 1 -Inf 5.30594992986296 5.80338458863909
"ENSG00000115290" 1.38671299309239 8.53347117234615e-13 4.2797231545741e-12 26.1771410727016 0.956787799244351 2.34350079233674
"ENSG00000115295" -0.444128004065735 0.758010814136272 1 -Inf 5.16473842647876 4.72061042241302
"ENSG00000115306" -2.20864243315847 1.01581719625884e-69 3.08443224501495e-68 Inf 12.1188882818269 9.91024584866845
"ENSG00000115307" 0.695769993258894 8.2877259436059e-11 3.73439989223094e-10 21.7082639120401 7.05705306584928 7.75282305910817
"ENSG00000115310" -0.356535426553191 0.98176184652636 1 -Inf 9.10111724685752 8.74458182030432
"ENSG00000115317" 0.342171350123466 0.999999999999978 1 -Inf 5.6268196736062 5.96899102372966
"ENSG00000115318" 0.00458193304008669 1 1 -Inf 2.78181693191668 2.78639886495677
"ENSG00000115325" -0.540477527195373 0.205303949654426 0.434859293151067 0.26205222406976 4.36138691675214 3.82090938955677
"ENSG00000115339" 0.838674238085449 0.00254686611135778 0.00690325724169401 4.96883471980144 5.0861077224998 5.92478196058525
"ENSG00000115350" 0.168136982975087 0.999999999999122 1 -Inf 5.05937810319219 5.22751508616728
"ENSG00000115353" -0.663542063134916 0.155952439097572 0.337583456633675 0.674081818989175 1.30680372670443 0.643261663569511
"ENSG00000115355" -0.429146589456542 0.835203019701541 1 -Inf 5.5037762377978 5.07462964834126
"ENSG00000115361" -4.04384095238743 3.72900783918711e-90 1.78894478700477e-88 Inf 4.61766727728181 0.573826324894384
"ENSG00000115363" -0.77591281565297 0.00476400949099314 0.0125704062455307 4.36375985603177 4.73049971847665 3.95458690282368
"ENSG00000115364" 0.990271355482335 1.26873074226154e-27 1.15868953431164e-26 Inf 4.45160826379857 5.44187961928091
"ENSG00000115365" -0.174868473105852 0.99999999914337 1 -Inf 5.53231894810989 5.35745047500404
"ENSG00000115368" 1.20018784053127 3.31824984233297e-62 8.41111476427933e-61 Inf 4.27215259888061 5.47234043941188
"ENSG00000115380" -2.23401320907462 7.32149034879387e-39 9.55644659098088e-38 Inf 8.81180766292989 6.57779445385527
"ENSG00000115392" 0.993404707775818 1.51578258203053e-25 1.28995536331057e-24 Inf 2.8011189409346 3.79452364871042
"ENSG00000115414" -0.591301258580371 0.13581120818839 0.29708794164706 0.861203594386324 12.4417186979088 11.8504174393284
"ENSG00000115415" 0.971616721399543 2.13857544442495e-12 1.0494996339938e-11 25.2801174676509 7.69170074362162 8.66331746502116
"ENSG00000115419" -0.0828282630863291 0.998920414432221 1 -Inf 7.94652464549821 7.86369638241189
"ENSG00000115421" 0.423985469967778 0.966510791902151 1 -Inf 3.75507501367132 4.17906048363909
"ENSG00000115423" -0.841425089967976 0.00183878680658361 0.00504662119048843 5.28397693242418 2.30626831881822 1.46484322885025
"ENSG00000115425" -0.356350322201655 0.948241843810935 1 -Inf 3.26976530333011 2.91341498112845
"ENSG00000115446" 0.191476434237619 1 1 -Inf 5.33019557137983 5.52167200561745
"ENSG00000115457" 0.687740741090934 0.114280307307059 0.253101416612955 1.0821391461206 5.62498289533363 6.31272363642457
"ENSG00000115459" 0.570954259697486 0.0241192698514744 0.0591678598101643 2.76638625332795 3.34364106695858 3.91459532665606
"ENSG00000115461" 0.450729712607211 0.661400623133987 1 -Inf 7.64638414421405 8.09711385682126
"ENSG00000115464" 0.642221773468387 0.000263518977117917 0.000778740805505331 7.1570532504854 5.80702491056369 6.44924668403208
"ENSG00000115468" 0.0401119514527682 0.999142268051266 1 -Inf 2.47312439699269 2.51323634844546
"ENSG00000115484" 0.712052312050702 7.1606197088573e-08 2.71422999750595e-07 15.1195870768994 6.90522115525895 7.61727346730965
"ENSG00000115486" 0.786417267530083 7.69784491099177e-07 2.72419684077193e-06 12.8133341864222 5.79814920222684 6.58456646975692
"ENSG00000115504" 0.363859145992909 0.990914402230098 1 -Inf 5.43184416484017 5.79570331083308
"ENSG00000115507" 3.28214428426968 4.34567126803311e-99 2.53931215577714e-97 Inf -0.329570717714079 2.9525735665556
"ENSG00000115514" 0.550854293491795 0.0774072457530644 0.176573200962591 1.53973912888298 4.47811258883178 5.02896688232357
"ENSG00000115520" 0.0225863152067906 1 1 -Inf 5.17315651185125 5.19574282705804
"ENSG00000115523" -0.720844403607645 0.0325728508526142 0.0786860803975963 2.46033455402781 4.22123529023191 3.50039088662426
"ENSG00000115524" 0.625825213718098 0.000574063956893079 0.00164681883794888 6.40726165267558 8.00776097110024 8.63358618481834
"ENSG00000115525" 0.189318711102491 0.999907581883184 1 -Inf 5.78286516537386 5.97218387647635
"ENSG00000115526" -0.359313091152413 0.958561514615092 1 -Inf 3.7877404650615 3.42842737390908
"ENSG00000115539" 0.553252307058214 0.071340575016074 0.163775342439253 1.63040168059453 4.07695957050776 4.63021187756597
"ENSG00000115540" 0.0258409928534767 1 1 -Inf 4.71968621260423 4.74552720545771
"ENSG00000115541" 1.00170617490755 1.5659077162412e-57 3.54862581783137e-56 Inf 6.36572256558618 7.36742874049373
"ENSG00000115548" 0.592482180887941 0.0220959844023379 0.0544908782328114 2.85369021982519 5.50594781190738 6.09842999279532
"ENSG00000115556" -0.0355887466777929 1 1 -Inf 2.15543087258332 2.11984212590552
"ENSG00000115561" -0.489875867415216 0.601830731510008 1 -Inf 7.30048644662867 6.81061057921346
"ENSG00000115568" 0.328210956021071 0.999999977182128 1 -Inf 4.21717982900449 4.54539078502556
"ENSG00000115594" -0.704857312685834 0.00939458036061249 0.0241514848226975 3.69896150295741 7.77977865221651 7.07492133953068
"ENSG00000115598" 2.29838778786272 5.68318895122819e-47 9.58370646884546e-46 Inf -1.1465232084393 1.15186457942343
"ENSG00000115604" -1.05019828258603 9.94495283283759e-11 4.46213162707295e-10 21.5302243011578 2.61822174371219 1.56802346112615
"ENSG00000115607" -0.782776898126565 5.30820444808156e-05 0.00016555503120386 8.70604133485408 0.648729978196846 -0.134046919929719
"ENSG00000115616" 0.94365036359867 0.00459239998727389 0.0121430981510382 4.39877689610224 -1.50486907074831 -0.561218707149642
